name,artist,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,valence,sentiment,mood
Fat Funny Friend,Maddie Zahm,7z3NjKBqjv3d1ykXCFQxaT,0.498,0.452,-7.887,0.124,0.625,0.0,0.0836,107.728,0.265,0.9934,Calm
So Hot You're Hurting My Feelings,Caroline Polachek,5B6Kjha6RRIMWGN7zGsAaT,0.795,0.576,-4.971,0.0289,0.0787,1.01e-05,0.121,111.975,0.847,-0.9982,Calm
Colorado,Reneé Rapp,1nnyYFtJHwVbph84SctOtC,0.815,0.474,-7.517,0.0417,0.0145,1.82e-05,0.154,120.025,0.559,0.1255,Calm
Tiny Moves,Bleachers,6pP7muebYMLT46IOZOLvyN,0.686,0.647,-8.255,0.056,0.334,0.0676,0.151,155.998,0.908,0.7929,Calm
see you later (ten years),Jenna Raine,7FKkswFflI5Txc3Y4gH0IB,0.576,0.467,-6.435,0.0305,0.257,0.0,0.13,86.011,0.234,-0.0057,Calm
I Would've,Jessie Murph,78xK2f5glgIqGeTGDmW8yk,0.601,0.264,-9.559,0.0573,0.401,4.86e-05,0.173,149.926,0.285,0.8789,Calm
Something to Someone,Dermot Kennedy,4AQXIIhoKpkn7gMMS4StAY,0.521,0.872,-6.29,0.0985,0.262,0.0,0.082,146.971,0.455,0.9919,Calm
Hurtless,Dean Lewis,6HJizCbaqaEQG1eLjn341Z,0.37,0.559,-5.589,0.0526,0.186,0.0,0.121,162.816,0.316,0.9982,Calm
Cardboard Box,FLO,2rf9i0Enr8cw1JRME8Rsvq,0.579,0.714,-4.308,0.0584,0.04,0.0,0.341,80.419,0.696,-0.9975,Calm
The Bottom,Gracie Abrams,4Sk74gcXTe9dnE1HU5Pn1y,0.722,0.596,-5.072,0.185,0.414,9.2e-06,0.133,94.512,0.903,-0.9427,Calm
All 4 Nothing (I'm So In Love),Lauv,21AziTMaZwcLflGMAj85o5,0.72,0.819,-4.588,0.0362,0.0411,0.0,0.0606,131.99,0.898,0.999,Calm
Butterflies,Abe Parker,6Xa2rrTpSLkpx887Y115mO,0.485,0.484,-7.036,0.0617,0.62,0.0,0.114,159.877,0.282,-0.9158,Calm
Never Need Me,Rachel Chinouriri,2VOtwqdoceXN37vDafReh5,0.569,0.792,-4.283,0.057,0.062,0.0,0.176,75.533,0.702,0.9983,Calm
All My Friends Know,PinkPantheress,3ZpqeV6u8cheGopIXQlHfH,0.719,0.549,-8.297,0.147,0.327,0.148,0.117,102.092,0.192,-0.6468,Calm
House On Fire,Mimi Webb,2iHsdUnmKGIuc9oRE3DfgJ,0.61,0.747,-4.543,0.109,0.0245,0.0,0.106,150.088,0.439,-0.9371,Calm
echo,Alexander Stewart,4rdIhBrlaAOPnlTlugZBgz,0.631,0.503,-7.451,0.0371,0.404,0.0,0.116,127.926,0.514,-0.9603,Calm
let you,iann dior,5bQHJT0MZXTXccO84VpNQP,0.598,0.838,-5.513,0.0881,0.262,0.0,0.122,170.191,0.704,-0.8494,Calm
last day on earth,Tai Verdes,0fVDu1evgjX9CFD0cmuRrM,0.494,0.553,-5.57,0.197,0.413,4.17e-05,0.218,82.061,0.359,0.979,Calm
up at night (feat. justin bieber),Kehlani,4WghJOMjDpGdlk3b8aJIgy,0.563,0.756,-3.852,0.0579,0.196,0.0,0.245,100.012,0.234,0.9941,Calm
Block me out,Gracie Abrams,7AX1eCw6qcX54PrDylynJr,0.636,0.527,-7.472,0.0414,0.771,1.3e-06,0.126,127.999,0.222,-0.9712,Calm
Tragedy,Dhruv,22RbBpcpvW5sZwnSyXesUh,0.708,0.583,-6.512,0.0391,0.314,0.000235,0.233,100.052,0.698,-0.9736,Calm
Last Call,Khalid,7k0wVBW3cvV6Xmb87JikIf,0.553,0.727,-6.905,0.0348,0.0254,0.0113,0.107,173.972,0.286,0.9863,Calm
Eyes Wide,Alfie Jukes,5XgaqYdWMbFucbCDVxR17X,0.695,0.683,-5.729,0.0352,0.151,8.4e-05,0.0844,114.043,0.964,0.9663,Calm
Body Better,Maisie Peters,6q0xuMnc64pDLSE67pQy7e,0.653,0.781,-4.092,0.1,0.345,5.38e-06,0.365,118.017,0.864,0.9964,Calm
Looks Like Me,Dean Lewis,6o8tRLnKNSVoBHCTfiFdBA,0.769,0.724,-5.12,0.0864,0.548,0.0,0.161,110.659,0.464,0.9966,Calm
Softly,Arlo Parks,3fpfQC77x3uwESSJ6VmUKM,0.739,0.522,-10.876,0.0355,0.0174,0.00608,0.199,110.0,0.214,0.8917,Calm
Teenage Mona Lisa,Alfie Castley,4CnA1w7WulFrRPehCWDULz,0.547,0.496,-7.6,0.0511,0.192,1.03e-06,0.114,78.957,0.357,0.9853,Calm
Leave,Kingfishr,0Z375dvneNK9D6Bc5JnjhF,0.309,0.76,-7.7,0.0632,0.144,5.27e-05,0.101,88.946,0.224,0.0,Calm
Riptide,The Chainsmokers,7dTd00X8Mc5iErfQQyBA6B,0.717,0.734,-5.712,0.0426,0.28,0.000101,0.147,91.014,0.894,0.9894,Calm
Set Me Free,Joshua Bassett,3AMQKTsIR0ukMOXvPkwaKz,0.449,0.39,-8.263,0.0363,0.256,0.0,0.147,130.11,0.123,-0.9903,Calm
